Talker,Dialect,Target,Repetition,duration,F1,F2,F1_lob,F2_lob,Height,Backness
AT5,Mid-Atlantic,hoed,1,0.202,434.0,876.0,-0.5031760882603205,-1.3555375592147567,0.5031760882603205,1.3555375592147567
AT5,Mid-Atlantic,hoed,2,0.191,411.0,929.0,-0.6829645524776157,-1.2190346742187104,0.6829645524776157,1.2190346742187104
AT5,Mid-Atlantic,hoed,3,0.215,474.0,985.0,-0.19050049831719848,-1.0748052108266613,0.19050049831719848,1.0748052108266613
AT5,Mid-Atlantic,hoed,4,0.179,463.0,996.0,-0.276486285551557,-1.0464744233746517,0.276486285551557,1.0464744233746517
AT5,Mid-Atlantic,hoed,5,0.192,452.0,997.0,-0.3624720727859156,-1.0438988972426508,0.3624720727859156,1.0438988972426508
AT5,Mid-Atlantic,hood,2,0.123,484.0,1135.0,-0.112331600831418,-0.6884762910265301,0.112331600831418,0.6884762910265301
AT5,Mid-Atlantic,hood,3,0.067,471.0,1139.0,-0.21395116756293264,-0.6781741864985266,0.21395116756293264,0.6781741864985266
AT5,Mid-Atlantic,hood,4,0.154,505.0,1160.0,0.05182308388872107,-0.6240881377265082,-0.05182308388872107,0.6240881377265082
AT5,Mid-Atlantic,hood,5,0.131,464.0,1100.0,-0.268669395802979,-0.7786197056465607,0.268669395802979,0.7786197056465607
AT5,Mid-Atlantic,hud,1,0.119,572.0,1112.0,0.5755546970434504,-0.7477133920625503,-0.5755546970434504,0.7477133920625503
AT5,Mid-Atlantic,hud,2,0.128,583.0,1102.0,0.661540484277809,-0.773468653382559,-0.661540484277809,0.773468653382559
AT5,Mid-Atlantic,hud,3,0.186,627.0,1165.0,1.0054836332152433,-0.6112105070665038,-1.0054836332152433,0.6112105070665038
AT5,Mid-Atlantic,hud,4,0.122,566.0,1328.0,0.5286533585519821,-0.19139974755036124,-0.5286533585519821,0.19139974755036124
AT5,Mid-Atlantic,hud,5,0.148,583.0,1120.0,0.661540484277809,-0.7271091830065433,-0.661540484277809,0.7271091830065433
AT5,Mid-Atlantic,logs,1,0.197,660.0,1096.0,1.263440994918319,-0.7889218101745642,-1.263440994918319,0.7889218101745642
AT5,Mid-Atlantic,logs,2,0.188,649.0,1112.0,1.1774552076839604,-0.7477133920625503,-1.1774552076839604,0.7477133920625503
AT5,Mid-Atlantic,logs,3,0.205,626.0,972.0,0.9976667434666652,-1.1082870505426727,-0.9976667434666652,1.1082870505426727
AT5,Mid-Atlantic,whod,1,0.15,317.0,956.0,-1.4177521888439524,-1.1494954686546868,1.4177521888439524,1.1494954686546868
AT5,Mid-Atlantic,whod,2,0.16,360.0,918.0,-1.0816259296550963,-1.24736546167072,1.0816259296550963,1.24736546167072
AT5,Mid-Atlantic,whod,3,0.148,330.0,914.0,-1.3161326221124376,-1.2576675661987236,1.3161326221124376,1.2576675661987236
AT5,Mid-Atlantic,whod,4,0.189,382.0,1078.0,-0.9096543551863792,-0.8352812805505799,0.9096543551863792,0.8352812805505799
AT5,Mid-Atlantic,whod,5,0.183,344.0,1061.0,-1.206696165632345,-0.8790652247945948,1.206696165632345,0.8790652247945948
AT6,Mid-Atlantic,frogs,1,0.145,958.0,1315.0,1.2488905704471653,-0.9577484407065516,-1.2488905704471653,0.9577484407065516
AT6,Mid-Atlantic,frogs,2,0.186,815.0,1642.0,0.6604335649015773,-0.3980010743104469,-0.6604335649015773,0.3980010743104469
AT6,Mid-Atlantic,frogs,3,0.175,910.0,1493.0,1.0513665406136814,-0.6530541556346658,-1.0513665406136814,0.6530541556346658
AT6,Mid-Atlantic,had,1,0.205,1027.0,2048.0,1.5328313633327988,0.2969757781568881,-1.5328313633327988,-0.2969757781568881
AT6,Mid-Atlantic,had,2,0.25,1037.0,2024.0,1.5739822028814414,0.2558934026415776,-1.5739822028814414,-0.2558934026415776
AT6,Mid-Atlantic,had,3,0.247,1007.0,2012.0,1.4505296842355138,0.2353522148839224,-1.4505296842355138,-0.2353522148839224
AT6,Mid-Atlantic,had,4,0.265,1003.0,2029.0,1.4340693484160567,0.264452230873934,-1.4340693484160567,-0.264452230873934
AT6,Mid-Atlantic,had,5,0.281,984.0,1972.0,1.355882753273636,0.16688158902507166,-1.355882753273636,-0.16688158902507166
AT6,Mid-Atlantic,hayed,1,0.22,387.0,2881.0,-1.1008223677803226,1.7228765616674546,1.1008223677803226,-1.7228765616674546
AT6,Mid-Atlantic,hayed,2,0.245,397.0,2740.0,-1.05967152823168,1.4815176055150057,1.05967152823168,-1.4815176055150057
AT6,Mid-Atlantic,hayed,3,0.25,393.0,2745.0,-1.076131864051137,1.4900764337473622,1.076131864051137,-1.4900764337473622
AT6,Mid-Atlantic,hayed,4,0.257,382.0,2752.0,-1.1213977875546437,1.502058793272661,1.1213977875546437,-1.502058793272661
AT6,Mid-Atlantic,hayed,5,0.26,438.0,2708.0,-0.8909530860822457,1.4267411048279253,0.8909530860822457,-1.4267411048279253
AT6,Mid-Atlantic,head,1,0.157,839.0,2234.0,0.7591955798183194,0.615364188400544,-0.7591955798183194,-0.615364188400544
AT6,Mid-Atlantic,head,2,0.158,747.0,2095.0,0.3806078559708082,0.37742876354103766,-0.3806078559708082,-0.37742876354103766
AT6,Mid-Atlantic,head,4,0.176,711.0,2118.0,0.23246483359569514,0.4167993734098768,-0.23246483359569514,-0.4167993734098768
AT6,Mid-Atlantic,head,5,0.186,756.0,2121.0,0.4176436115645865,0.42193467034929066,-0.4176436115645865,-0.42193467034929066
AT6,Mid-Atlantic,heed,1,0.22,392.0,3021.0,-1.0802469480060013,1.9625237521734322,1.0802469480060013,-1.9625237521734322
AT6,Mid-Atlantic,heed,2,0.228,367.0,3005.0,-1.1831240468776076,1.935135501829892,1.1831240468776076,-1.935135501829892
AT6,Mid-Atlantic,heed,3,0.231,340.0,2908.0,-1.2942313136589423,1.769094234122179,1.2942313136589423,-1.769094234122179
AT6,Mid-Atlantic,heed,4,0.209,347.0,2917.0,-1.2654257259748927,1.7845001249404202,1.2654257259748927,-1.7845001249404202
AT6,Mid-Atlantic,heed,5,0.247,335.0,2865.0,-1.3148067334332636,1.6954883113239143,1.3148067334332636,-1.6954883113239143
AT6,Mid-Atlantic,hid,1,0.165,483.0,2516.0,-0.7057743081133543,1.0980821007054418,0.7057743081133543,-1.0980821007054418
AT6,Mid-Atlantic,hid,2,0.167,548.0,2251.0,-0.43829385104717794,0.6444642043905555,0.43829385104717794,-0.6444642043905555
AT6,Mid-Atlantic,hid,3,0.137,563.0,2450.0,-0.37656759172421417,0.9851055680383379,0.37656759172421417,-0.9851055680383379
AT6,Mid-Atlantic,hid,4,0.179,531.0,2431.0,-0.5082502782798702,0.9525820207553839,0.5082502782798702,-0.9525820207553839
AT6,Mid-Atlantic,hid,5,0.194,509.0,2382.0,-0.5987821252868838,0.8687055040782917,0.5987821252868838,-0.8687055040782917
AT6,Mid-Atlantic,hod,1,0.238,1008.0,1453.0,1.454644768190378,-0.7215247814935166,-1.454644768190378,0.7215247814935166
AT6,Mid-Atlantic,hod,2,0.208,866.0,1432.0,0.8703028465996542,-0.7574718600694132,-0.8703028465996542,0.7574718600694132
AT6,Mid-Atlantic,hod,3,0.262,1069.0,1476.0,1.7056648894370974,-0.6821541716246774,-1.7056648894370974,0.6821541716246774
AT6,Mid-Atlantic,hod,4,0.264,1054.0,1571.0,1.6439386301141337,-0.519536435209907,-1.6439386301141337,0.519536435209907
AT6,Mid-Atlantic,hod,5,0.229,1084.0,1403.0,1.767391148760061,-0.80711306381708,-1.767391148760061,0.80711306381708
AT6,Mid-Atlantic,hoed,1,0.236,450.0,1169.0,-0.8415720786238746,-1.2076662250913568,0.8415720786238746,1.2076662250913568
AT6,Mid-Atlantic,hoed,2,0.231,463.0,1169.0,-0.7880759872106394,-1.2076662250913568,0.7880759872106394,1.2076662250913568
AT6,Mid-Atlantic,hoed,3,0.237,448.0,1171.0,-0.8498022465336031,-1.2042426937984143,0.8498022465336031,1.2042426937984143
AT6,Mid-Atlantic,hoed,4,0.236,506.0,1315.0,-0.6111273771514766,-0.9577484407065516,0.6111273771514766,0.9577484407065516
AT6,Mid-Atlantic,hoed,5,0.278,528.0,1309.0,-0.520595530144463,-0.9680190345853793,0.520595530144463,0.9680190345853793
AT6,Mid-Atlantic,hood,1,0.15,597.0,1442.0,-0.2366547372588296,-0.7403542036047006,0.2366547372588296,0.7403542036047006
AT6,Mid-Atlantic,hood,2,0.144,574.0,1502.0,-0.3313016682207074,-0.6376482648164244,0.3313016682207074,0.6376482648164244
AT6,Mid-Atlantic,hood,3,0.184,570.0,1554.0,-0.3477620040401644,-0.5486364511999186,0.3477620040401644,0.5486364511999186
AT6,Mid-Atlantic,hood,4,0.221,551.0,1512.0,-0.4259485991825852,-0.6205306083517118,0.4259485991825852,0.6205306083517118
AT6,Mid-Atlantic,hood,5,0.171,564.0,1491.0,-0.3724525077693499,-0.6564776869276084,0.3724525077693499,0.6564776869276084
AT6,Mid-Atlantic,hud,1,0.172,877.0,1574.0,0.915568770103161,-0.5144011382704932,-0.915568770103161,0.5144011382704932
AT6,Mid-Atlantic,hud,2,0.175,770.0,1628.0,0.475254786932686,-0.42196579336104467,-0.475254786932686,0.42196579336104467
AT6,Mid-Atlantic,hud,3,0.183,709.0,1564.0,0.22423466568596664,-0.5315187947352058,-0.22423466568596664,0.5315187947352058
AT6,Mid-Atlantic,hud,4,0.198,702.0,1565.0,0.1954290780019169,-0.5298070290887346,-0.1954290780019169,0.5298070290887346
AT6,Mid-Atlantic,hud,5,0.196,740.0,1661.0,0.3518022682867585,-0.3654775270274928,-0.3518022682867585,0.3654775270274928
AT6,Mid-Atlantic,logs,1,0.183,905.0,1281.0,1.03079112083936,-1.0159484726865748,-1.03079112083936,1.0159484726865748
AT6,Mid-Atlantic,logs,2,0.18,889.0,1272.0,0.964949777561532,-1.0313543635048161,-0.964949777561532,1.0313543635048161
AT6,Mid-Atlantic,logs,3,0.235,931.0,1282.0,1.1377833036658307,-1.0142367070401035,-1.1377833036658307,1.0142367070401035
AT6,Mid-Atlantic,whod,1,0.218,427.0,1184.0,-0.9362190095857524,-1.1819897403942878,0.9362190095857524,1.1819897403942878
AT6,Mid-Atlantic,whod,2,0.208,385.0,1227.0,-1.1090525356900511,-1.1083838175960232,1.1090525356900511,1.1083838175960232
AT6,Mid-Atlantic,whod,3,0.216,368.0,1386.0,-1.1790089629227434,-0.8362130798070916,1.1790089629227434,0.8362130798070916
AT6,Mid-Atlantic,whod,4,0.232,391.0,1390.0,-1.0843620319608656,-0.8293660172212065,1.0843620319608656,0.8293660172212065
AT6,Mid-Atlantic,whod,5,0.242,366.0,1440.0,-1.187239130832472,-0.7437777348976431,1.187239130832472,0.7437777348976431
AT7,Mid-Atlantic,frogs,1,0.158,1026.0,1558.0,1.3079344423343193,-0.6942361291636837,-1.3079344423343193,0.6942361291636837
AT7,Mid-Atlantic,frogs,2,0.149,951.0,1644.0,0.9905113140664272,-0.515385096851054,-0.9905113140664272,0.515385096851054
AT7,Mid-Atlantic,frogs,3,0.114,922.0,1519.0,0.8677743711361756,-0.7753429926542948,-0.8677743711361756,0.7753429926542948
AT7,Mid-Atlantic,had,1,0.176,1071.0,1978.0,1.4983883192950544,0.17922240073520557,-1.4983883192950544,-0.17922240073520557
AT7,Mid-Atlantic,had,2,0.207,1087.0,1975.0,1.5661052533255382,0.17298341123592778,-1.5661052533255382,-0.17298341123592778
AT7,Mid-Atlantic,had,3,0.218,1135.0,1960.0,1.769256055416989,0.14178846373953888,-1.769256055416989,-0.14178846373953888
AT7,Mid-Atlantic,had,4,0.209,1009.0,1968.0,1.2359851999269305,0.1584257690709463,-1.2359851999269305,-0.1584257690709463
AT7,Mid-Atlantic,had,5,0.213,874.0,1946.0,0.6646235690447246,0.1126731794095759,-0.6646235690447246,-0.1126731794095759
AT7,Mid-Atlantic,hayed,1,0.18,464.0,2638.0,-1.0706228654864185,1.5518000905763172,1.0706228654864185,-1.5518000905763172
AT7,Mid-Atlantic,hayed,2,0.21,478.0,2549.0,-1.0113705482097455,1.3667100687644098,1.0113705482097455,-1.3667100687644098
AT7,Mid-Atlantic,hayed,3,0.197,455.0,2720.0,-1.1087136408785656,1.7223324702232432,1.1087136408785656,-1.7223324702232432
AT7,Mid-Atlantic,hayed,4,0.194,427.0,2602.0,-1.227218275431912,1.4769322165849839,1.227218275431912,-1.4769322165849839
AT7,Mid-Atlantic,hayed,5,0.196,437.0,2549.0,-1.1848951916628596,1.3667100687644098,1.1848951916628596,-1.3667100687644098
AT7,Mid-Atlantic,head,1,0.12,874.0,2006.0,0.6646235690447246,0.23745296939513152,-0.6646235690447246,-0.23745296939513152
AT7,Mid-Atlantic,head,2,0.146,848.0,2005.0,0.5545835512451888,0.2353733062287056,-0.5545835512451888,-0.2353733062287056
AT7,Mid-Atlantic,head,3,0.165,855.0,1932.0,0.5842097098835254,0.08355789507961293,-0.5842097098835254,-0.08355789507961293
AT7,Mid-Atlantic,head,4,0.165,854.0,1932.0,0.5799774015066201,0.08355789507961293,-0.5799774015066201,-0.08355789507961293
AT7,Mid-Atlantic,head,5,0.138,848.0,2040.0,0.5545835512451888,0.30816151705361305,-0.5545835512451888,-0.30816151705361305
AT7,Mid-Atlantic,heed,1,0.151,437.0,2780.0,-1.1848951916628596,1.8471122602087988,1.1848951916628596,-1.8471122602087988
AT7,Mid-Atlantic,heed,2,0.17,330.0,2853.0,-1.637752187991719,1.9989276713578916,1.637752187991719,-1.9989276713578916
AT7,Mid-Atlantic,heed,3,0.178,473.0,2946.0,-1.0325320900942716,2.192336345835503,1.0325320900942716,-2.192336345835503
AT7,Mid-Atlantic,heed,4,0.205,473.0,2771.0,-1.0325320900942716,1.8283952917109656,1.0325320900942716,-1.8283952917109656
AT7,Mid-Atlantic,heed,5,0.164,462.0,2835.0,-1.079087482240229,1.961493734362225,1.079087482240229,-1.961493734362225
AT7,Mid-Atlantic,hid,1,0.119,563.0,2307.0,-0.651624336172801,0.8634315824893355,0.651624336172801,-0.8634315824893355
AT7,Mid-Atlantic,hid,2,0.141,568.0,2244.0,-0.6304627942882749,0.7324128030045021,0.6304627942882749,-0.7324128030045021
AT7,Mid-Atlantic,hid,3,0.135,497.0,2320.0,-0.9309566890485461,0.8904672036528726,0.9309566890485461,-0.8904672036528726
AT7,Mid-Atlantic,hid,4,0.138,708.0,2321.0,-0.03793962152154308,0.8925468668192985,0.03793962152154308,-0.8925468668192985
AT7,Mid-Atlantic,hid,5,0.159,418.0,2374.0,-1.265309050824059,1.0027690146398727,1.265309050824059,-1.0027690146398727
AT7,Mid-Atlantic,hod,1,0.197,1107.0,1567.0,1.6507514208636427,-0.6755191606658504,-1.6507514208636427,0.6755191606658504
AT7,Mid-Atlantic,hod,2,0.192,1063.0,1598.0,1.4645298522798127,-0.6110496025066466,-1.4645298522798127,0.6110496025066466
AT7,Mid-Atlantic,hod,3,0.188,1176.0,1773.0,1.9427806988701033,-0.24710854838210944,-1.9427806988701033,0.24710854838210944
AT7,Mid-Atlantic,hod,4,0.195,993.0,1542.0,1.1682682658964467,-0.7275107398264985,-1.1682682658964467,0.7275107398264985
AT7,Mid-Atlantic,hod,5,0.225,892.0,1528.0,0.7408051198290188,-0.7566260241564615,-0.7408051198290188,0.7566260241564615
AT7,Mid-Atlantic,hoed,1,0.182,521.0,1091.0,-0.8293812880028206,-1.6654388278845915,0.8293812880028206,1.6654388278845915
AT7,Mid-Atlantic,hoed,2,0.215,525.0,1085.0,-0.8124520544951997,-1.6779168068831471,0.8124520544951997,1.6779168068831471
AT7,Mid-Atlantic,hoed,3,0.183,632.0,1309.0,-0.35959505816634035,-1.2120722576037395,0.35959505816634035,1.2120722576037395
AT7,Mid-Atlantic,hoed,4,0.171,612.0,1393.0,-0.4442412257044449,-1.0373805516239616,0.4442412257044449,1.0373805516239616
AT7,Mid-Atlantic,hoed,5,0.188,638.0,1366.0,-0.334201207904909,-1.0935314571174617,0.334201207904909,1.0935314571174617
AT7,Mid-Atlantic,hood,1,0.134,575.0,1504.0,-0.6008366356499383,-0.8065379401506838,0.6008366356499383,0.8065379401506838
AT7,Mid-Atlantic,hood,2,0.135,690.0,1617.0,-0.11412117230583718,-0.571536002344554,0.11412117230583718,0.571536002344554
AT7,Mid-Atlantic,hood,3,0.141,655.0,1593.0,-0.2622519654975201,-0.6214479183387762,0.2622519654975201,0.6214479183387762
AT7,Mid-Atlantic,hood,4,0.155,735.0,1572.0,0.07633270465489805,-0.6651208448337207,-0.07633270465489805,0.6651208448337207
AT7,Mid-Atlantic,hood,5,0.134,735.0,1613.0,0.07633270465489805,-0.5798546550102577,-0.07633270465489805,0.5798546550102577
AT7,Mid-Atlantic,hud,1,0.139,831.0,1551.0,0.4826343088377999,-0.7087937713286652,-0.4826343088377999,0.7087937713286652
AT7,Mid-Atlantic,hud,2,0.137,852.0,1627.0,0.5715127847528096,-0.5507393706802948,-0.5715127847528096,0.5507393706802948
AT7,Mid-Atlantic,hud,3,0.14,847.0,1546.0,0.5503512428682835,-0.7191920871607949,-0.5503512428682835,0.7191920871607949
AT7,Mid-Atlantic,hud,4,0.133,762.0,1694.0,0.1906050308313392,-0.41140193852975765,-0.1906050308313392,0.41140193852975765
AT7,Mid-Atlantic,hud,5,0.151,842.0,1657.0,0.5291897009837574,-0.48834947568751697,-0.5291897009837574,0.48834947568751697
AT7,Mid-Atlantic,logs,1,0.16,609.0,1361.0,-0.4569381508351606,-1.1039297729495914,0.4569381508351606,1.1039297729495914
AT7,Mid-Atlantic,logs,2,0.17,1092.0,1440.0,1.5872667952100643,-0.9396363828019431,-1.5872667952100643,0.9396363828019431
AT7,Mid-Atlantic,logs,3,0.133,960.0,1515.0,1.0286020894585741,-0.7836616453199986,-1.0286020894585741,0.7836616453199986
AT7,Mid-Atlantic,whod,1,0.167,459.0,1411.0,-1.0917844073709446,-0.9999466146282949,1.0917844073709446,0.9999466146282949
AT7,Mid-Atlantic,whod,2,0.176,444.0,1644.0,-1.1552690330245232,-0.515385096851054,1.1552690330245232,0.515385096851054
AT7,Mid-Atlantic,whod,3,0.176,445.0,1689.0,-1.1510367246476179,-0.4218002543618873,1.1510367246476179,0.4218002543618873
AT7,Mid-Atlantic,whod,4,0.148,446.0,1626.0,-1.1468044162707127,-0.5528190338467207,1.1468044162707127,0.5528190338467207
AT7,Mid-Atlantic,whod,5,0.175,468.0,1758.0,-1.0536936319787977,-0.27830349587849834,1.0536936319787977,0.27830349587849834
AT8,Mid-Atlantic,frogs,1,0.166,754.0,1309.0,0.21059335088383518,-1.4048250949075878,-0.21059335088383518,1.4048250949075878
AT8,Mid-Atlantic,frogs,2,0.199,876.0,1379.0,0.7186349374793022,-1.2726665508571486,-0.7186349374793022,1.2726665508571486
AT8,Mid-Atlantic,frogs,3,0.135,807.0,1359.0,0.4312999417818659,-1.3104261348715598,-0.4312999417818659,1.3104261348715598
AT8,Mid-Atlantic,had,1,0.278,1062.0,2279.0,1.493190143272391,0.42651472979135296,-1.493190143272391,-0.42651472979135296
AT8,Mid-Atlantic,had,2,0.29,1074.0,2197.0,1.5431614468719452,0.27170043533226723,-1.5431614468719452,-0.27170043533226723
AT8,Mid-Atlantic,had,3,0.281,1093.0,2219.0,1.6222826775712393,0.3132359777481195,-1.6222826775712393,-0.3132359777481195
AT8,Mid-Atlantic,had,4,0.289,1070.0,2237.0,1.526504345672094,0.34721960336108953,-1.526504345672094,-0.34721960336108953
AT8,Mid-Atlantic,had,5,0.303,1025.0,2342.0,1.339111957173766,0.5454574194367481,-1.339111957173766,-0.5454574194367481
AT8,Mid-Atlantic,hayed,1,0.301,419.0,2902.0,-1.1844388746037176,1.6027257718402603,1.1844388746037176,-1.6027257718402603
AT8,Mid-Atlantic,hayed,2,0.271,545.0,2775.0,-0.6597401868083992,1.3629524133487494,0.6597401868083992,-1.3629524133487494
AT8,Mid-Atlantic,hayed,3,0.296,496.0,2808.0,-0.8637896765065786,1.425255726972528,0.8637896765065786,-1.425255726972528
AT8,Mid-Atlantic,hayed,4,0.303,481.0,2838.0,-0.9262538060060213,1.4818951029941445,0.9262538060060213,-1.4818951029941445
AT8,Mid-Atlantic,hayed,5,0.275,566.0,2763.0,-0.5722904055091794,1.3402966629401027,0.5722904055091794,-1.3402966629401027
AT8,Mid-Atlantic,head,1,0.22,866.0,2272.0,0.6769921844796737,0.41329887538630905,-0.6769921844796737,-0.41329887538630905
AT8,Mid-Atlantic,head,2,0.244,824.0,2315.0,0.5020926218812343,0.494481981017293,-0.5020926218812343,-0.494481981017293
AT8,Mid-Atlantic,head,3,0.219,876.0,2289.0,0.7186349374793022,0.44539452179855854,-0.7186349374793022,-0.44539452179855854
AT8,Mid-Atlantic,head,4,0.241,871.0,2349.0,0.6978135609794879,0.558673273841792,-0.6978135609794879,-0.558673273841792
AT8,Mid-Atlantic,head,5,0.257,801.0,2335.0,0.40631428998208885,0.5322415650317042,-0.40631428998208885,-0.5322415650317042
AT8,Mid-Atlantic,heed,1,0.262,376.0,3053.0,-1.3635027125021197,1.8878106311490643,1.3635027125021197,-1.8878106311490643
AT8,Mid-Atlantic,heed,2,0.258,377.0,3014.0,-1.359338437202157,1.8141794423209627,1.359338437202157,-1.8141794423209627
AT8,Mid-Atlantic,heed,3,0.29,383.0,2943.0,-1.33435278540238,1.680132919069803,1.33435278540238,-1.680132919069803
AT8,Mid-Atlantic,heed,4,0.279,387.0,2960.0,-1.3176956842025285,1.7122285654820526,1.3176956842025285,-1.7122285654820526
AT8,Mid-Atlantic,heed,5,0.25,400.0,2919.0,-1.2635601053030117,1.6348214182525098,1.2635601053030117,-1.6348214182525098
AT8,Mid-Atlantic,hid,1,0.248,553.0,2556.0,-0.6264259844086965,0.9494849683909473,0.6264259844086965,-0.9494849683909473
AT8,Mid-Atlantic,hid,2,0.232,539.0,2545.0,-0.6847258386081763,0.9287171971830213,0.6847258386081763,-0.9287171971830213
AT8,Mid-Atlantic,hid,3,0.215,569.0,2461.0,-0.559797579609291,0.7701269443224944,0.559797579609291,-0.7701269443224944
AT8,Mid-Atlantic,hid,4,0.217,560.0,2400.0,-0.5972760573089565,0.6549602130785404,0.5972760573089565,-0.6549602130785404
AT8,Mid-Atlantic,hid,5,0.252,553.0,2466.0,-0.6264259844086965,0.7795668403260972,0.6264259844086965,-0.7795668403260972
AT8,Mid-Atlantic,hod,1,0.308,1085.0,1635.0,1.5889684751715365,-0.789343875472686,-1.5889684751715365,0.789343875472686
AT8,Mid-Atlantic,hod,2,0.293,1101.0,1594.0,1.655596879970942,-0.8667510227022289,-1.655596879970942,0.8667510227022289
AT8,Mid-Atlantic,hod,3,0.319,1156.0,1687.0,1.8846320214688985,-0.6911689570352171,-1.8846320214688985,0.6911689570352171
AT8,Mid-Atlantic,hod,4,0.294,1096.0,1666.0,1.6347755034711278,-0.7308165202503487,-1.6347755034711278,0.7308165202503487
AT8,Mid-Atlantic,hod,5,0.337,1139.0,1707.0,1.8138393413695302,-0.6534093730208059,-1.8138393413695302,0.6534093730208059
AT8,Mid-Atlantic,hoed,1,0.331,546.0,1371.0,-0.6555759115084363,-1.2877703844629131,0.6555759115084363,1.2877703844629131
AT8,Mid-Atlantic,hoed,2,0.326,594.0,1441.0,-0.45569069711021987,-1.1556118404124742,0.45569069711021987,1.1556118404124742
AT8,Mid-Atlantic,hoed,3,0.282,593.0,1822.0,-0.4598549724101827,-0.4362917649379418,0.4598549724101827,0.4362917649379418
AT8,Mid-Atlantic,hoed,4,0.297,549.0,1755.0,-0.6430830856085478,-0.5627863713862191,0.6430830856085478,0.5627863713862191
